method,subset,rank,pfa_target,pd_mean,pfa_mean,threshold_mean,clutter_attenuation_db,target_loss_db,target_retention_ratio,residual_target_to_clutter_ratio,score_mean,item_count,target_pixel_count,bg_pixel_count
low_rank_residual,simNoiseOnly,10,3e-05,0.13953488372093023,3.053761470691524e-05,2011.7633837371602,0.533648458055352,7.471459898495269,0.17900040357807595,0.0078014392082998525,79.59404377795735,1,43,65493
low_rank_residual,simNoiseOnly,10,0.0001,0.3488372093023256,0.00010688165147420336,1272.19219300531,0.533648458055352,7.471459898495269,0.17900040357807595,0.0078014392082998525,79.59404377795735,1,43,65493
low_rank_residual,simNoiseOnly,10,0.0003,0.46511627906976744,0.00030537614706915243,732.3614135337419,0.533648458055352,7.471459898495269,0.17900040357807595,0.0078014392082998525,79.59404377795735,1,43,65493
low_rank_residual,simNoiseOnly,10,0.001,0.7441860465116279,0.001007741285328203,269.0915703508805,0.533648458055352,7.471459898495269,0.17900040357807595,0.0078014392082998525,79.59404377795735,1,43,65493
low_rank_residual,simNoiseOnly,10,0.003,0.8372093023255814,0.0030079550486311513,203.75760114321102,0.533648458055352,7.471459898495269,0.17900040357807595,0.0078014392082998525,79.59404377795735,1,43,65493
low_rank_residual,simNoiseOnly,10,0.01,0.8372093023255814,0.010001068816514741,173.559871589592,0.533648458055352,7.471459898495269,0.17900040357807595,0.0078014392082998525,79.59404377795735,1,43,65493
low_rank_residual,simNoiseOnly,15,1e-05,0.09302325581395349,1.526880735345762e-05,1787.9804382542418,0.7800752595435155,10.236167794207978,0.09470724876287921,0.004368643634493466,75.20347162967906,1,43,65493
low_rank_residual,simNoiseOnly,15,3e-05,0.13953488372093023,3.053761470691524e-05,1634.7545338168775,0.7800752595435155,10.236167794207978,0.09470724876287921,0.004368643634493466,75.20347162967906,1,43,65493
low_rank_residual,simNoiseOnly,15,0.0001,0.3953488372093023,0.00010688165147420336,952.4355928380894,0.7800752595435155,10.236167794207978,0.09470724876287921,0.004368643634493466,75.20347162967906,1,43,65493
low_rank_residual,simNoiseOnly,15,0.0003,0.4883720930232558,0.00030537614706915243,579.3416646713738,0.7800752595435155,10.236167794207978,0.09470724876287921,0.004368643634493466,75.20347162967906,1,43,65493
low_rank_residual,simNoiseOnly,15,0.001,0.7674418604651163,0.001007741285328203,237.66945219570803,0.7800752595435155,10.236167794207978,0.09470724876287921,0.004368643634493466,75.20347162967906,1,43,65493
