pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,dataset,file,window_index,item_id,method,primary_target_bin_1indexed,guard_bins_1indexed,residual_threshold,gate_threshold
0.01,63576820.130633116,0.02734375,0.0099609375,1024,10240,102,102,164,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,raw,9,"8,9,10,11",,
1e-05,35239.564716718814,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,35239.564716718814,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,30875.921290118313,0.0,9.765625e-05,1024,10240,1,1,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,29234.71027860515,0.0,0.00029296875,1024,10240,3,3,4,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,9,"8,9,10,11",,
0.001,21848.900445580934,0.0,0.0009765625,1024,10240,10,10,12,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,9,"8,9,10,11",,
0.003,11329.00552913359,0.0,0.0029296875,1024,10240,30,30,41,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,9,"8,9,10,11",,
0.01,6590.661656278427,0.0,0.0099609375,1024,10240,102,102,136,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,386945428.1234753,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,386945428.1234753,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,244151165.63057426,0.0,9.765625e-05,1024,10240,1,1,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,99008331.0515615,0.0,0.00029296875,1024,10240,3,3,4,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,80207756.71884929,0.0,0.0009765625,1024,10240,10,10,11,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,42619071.01442618,0.0,0.0029296875,1024,10240,30,30,39,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,17015168.562574077,0.001953125,0.0099609375,1024,10240,102,102,129,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_finished_detector,9,"8,9,10,11",35239.56471671864,386945428.1234753
3e-05,,0.0,0.0,1024,10240,0,0,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_finished_detector,9,"8,9,10,11",35239.56471671864,386945428.1234753
0.0001,,0.0,9.765625e-05,1024,10240,1,1,2,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_finished_detector,9,"8,9,10,11",30875.9212901181,386945428.1234753
0.0003,,0.0,0.00029296875,1024,10240,3,3,4,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_finished_detector,9,"8,9,10,11",29234.710278605457,386945428.1234753
0.001,,0.0,0.0009765625,1024,10240,10,10,12,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_finished_detector,9,"8,9,10,11",21848.90044558088,386945428.1234753
0.003,,0.0,0.0029296875,1024,10240,30,30,41,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_finished_detector,9,"8,9,10,11",11329.005529133588,386945428.1234753
0.01,,0.0,0.0099609375,1024,10240,102,102,136,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,111,19931107_135603_starea.cdf#111,tpsscs_finished_detector,9,"8,9,10,11",6590.661656277996,386945428.1234753
1e-05,626842193.9384753,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,raw,9,"8,9,10,11",,
3e-05,626842193.9384753,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,raw,9,"8,9,10,11",,
0.0001,569751601.0788105,0.0,9.765625e-05,1024,10240,1,1,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,raw,9,"8,9,10,11",,
0.0003,330906837.22011614,0.0,0.00029296875,1024,10240,3,3,5,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,raw,9,"8,9,10,11",,
0.001,251154679.21758515,0.0,0.0009765625,1024,10240,10,10,13,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,raw,9,"8,9,10,11",,
0.003,155069147.5157522,0.0,0.0029296875,1024,10240,30,30,36,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,raw,9,"8,9,10,11",,
0.01,69708638.50974171,0.0,0.0099609375,1024,10240,102,102,125,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,raw,9,"8,9,10,11",,
1e-05,15672.931606961773,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,15672.931606961773,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,15526.285388801454,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,11526.839884293286,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,low_rank_residual_k30,9,"8,9,10,11",,
0.001,8960.04269579368,0.0,0.0009765625,1024,10240,10,10,15,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,low_rank_residual_k30,9,"8,9,10,11",,
0.003,6974.628900747743,0.0,0.0029296875,1024,10240,30,30,43,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,low_rank_residual_k30,9,"8,9,10,11",,
0.01,4175.659045253933,0.0029296875,0.0099609375,1024,10240,102,102,158,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,110397732.68931468,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,110397732.68931468,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,85599663.79792227,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,77148999.35428299,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,49389485.00929487,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,31269105.074384894,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,13496828.405169163,0.001953125,0.0099609375,1024,10240,102,102,104,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_finished_detector,9,"8,9,10,11",15672.931606961587,110397732.68931468
3e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_finished_detector,9,"8,9,10,11",15672.931606961587,110397732.68931468
0.0001,,0.0,9.765625e-05,1024,10240,1,1,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_finished_detector,9,"8,9,10,11",15526.285388801409,110397732.68931468
0.0003,,0.0,0.00029296875,1024,10240,3,3,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_finished_detector,9,"8,9,10,11",11526.839884293266,110397732.68931468
0.001,,0.0,0.0009765625,1024,10240,10,10,15,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_finished_detector,9,"8,9,10,11",8960.042695793643,110397732.68931468
0.003,,0.0,0.0029296875,1024,10240,30,30,43,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_finished_detector,9,"8,9,10,11",6974.628900747821,110397732.68931468
0.01,,0.0029296875,0.0099609375,1024,10240,102,102,158,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,112,19931107_135603_starea.cdf#112,tpsscs_finished_detector,9,"8,9,10,11",4175.659045253928,110397732.68931468
1e-05,384920376.34505486,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,raw,9,"8,9,10,11",,
3e-05,384920376.34505486,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,raw,9,"8,9,10,11",,
0.0001,353460232.0772311,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,raw,9,"8,9,10,11",,
0.0003,282257436.6516597,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,raw,9,"8,9,10,11",,
0.001,202631187.48283064,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,raw,9,"8,9,10,11",,
0.003,140003029.16758397,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,raw,9,"8,9,10,11",,
0.01,56687073.81601585,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,raw,9,"8,9,10,11",,
1e-05,26735.03336927523,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,26735.03336927523,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,26334.4109366238,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,20727.084025791606,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,low_rank_residual_k30,9,"8,9,10,11",,
0.001,14248.595003853017,0.0048828125,0.0009765625,1024,10240,10,10,15,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,low_rank_residual_k30,9,"8,9,10,11",,
0.003,9668.274805476562,0.0166015625,0.0029296875,1024,10240,30,30,51,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,low_rank_residual_k30,9,"8,9,10,11",,
0.01,5894.632243330493,0.0322265625,0.0099609375,1024,10240,102,102,161,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,28654954.410840094,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,28654954.410840094,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,28182140.203029163,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,23847087.109671906,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,14211186.506039394,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,8663933.052747896,0.0,0.0029296875,1024,10240,30,30,31,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,3828880.609570377,0.0,0.0099609375,1024,10240,102,102,138,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_finished_detector,9,"8,9,10,11",26735.03336927525,28654954.410840094
3e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_finished_detector,9,"8,9,10,11",26735.03336927525,28654954.410840094
0.0001,,0.0,9.765625e-05,1024,10240,1,1,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_finished_detector,9,"8,9,10,11",26334.410936623877,28654954.410840094
0.0003,,0.0,0.00029296875,1024,10240,3,3,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_finished_detector,9,"8,9,10,11",20727.08402579179,28654954.410840094
0.001,,0.0048828125,0.0009765625,1024,10240,10,10,15,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_finished_detector,9,"8,9,10,11",14248.595003852937,28654954.410840094
0.003,,0.0166015625,0.0029296875,1024,10240,30,30,51,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_finished_detector,9,"8,9,10,11",9668.274805476824,28654954.410840094
0.01,,0.0322265625,0.0099609375,1024,10240,102,102,161,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,113,19931107_135603_starea.cdf#113,tpsscs_finished_detector,9,"8,9,10,11",5894.632243330377,28654954.410840094
1e-05,254764550.73149157,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,raw,9,"8,9,10,11",,
3e-05,254764550.73149157,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,raw,9,"8,9,10,11",,
0.0001,242885471.44164887,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,raw,9,"8,9,10,11",,
0.0003,227981011.05186746,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,raw,9,"8,9,10,11",,
0.001,192132215.69812614,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,raw,9,"8,9,10,11",,
0.003,140949182.09400657,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,raw,9,"8,9,10,11",,
0.01,69276369.89870968,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,raw,9,"8,9,10,11",,
1e-05,103095.42241165403,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,low_rank_residual_k30,9,"8,9,10,11",,
3e-05,103095.42241165403,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,low_rank_residual_k30,9,"8,9,10,11",,
0.0001,95789.43631462661,0.0,9.765625e-05,1024,10240,1,1,2,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,low_rank_residual_k30,9,"8,9,10,11",,
0.0003,61958.445781706265,0.0,0.00029296875,1024,10240,3,3,5,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,low_rank_residual_k30,9,"8,9,10,11",,
0.001,48425.65032561103,0.0,0.0009765625,1024,10240,10,10,12,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,low_rank_residual_k30,9,"8,9,10,11",,
0.003,38396.6133358097,0.0009765625,0.0029296875,1024,10240,30,30,34,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,low_rank_residual_k30,9,"8,9,10,11",,
0.01,20470.07755847283,0.0029296875,0.0099609375,1024,10240,102,102,128,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,low_rank_residual_k30,9,"8,9,10,11",,
1e-05,221886829.60233408,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_trainable_gate,9,"8,9,10,11",,
3e-05,221886829.60233408,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0001,220249905.1490467,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_trainable_gate,9,"8,9,10,11",,
0.0003,186180101.92714286,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_trainable_gate,9,"8,9,10,11",,
0.001,134432919.2352218,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_trainable_gate,9,"8,9,10,11",,
0.003,72474229.92874418,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_trainable_gate,9,"8,9,10,11",,
0.01,20144402.428077586,0.0,0.0099609375,1024,10240,102,102,106,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_trainable_gate,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_finished_detector,9,"8,9,10,11",103095.42241165294,221886829.60233408
3e-05,,0.0,0.0,1024,10240,0,0,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_finished_detector,9,"8,9,10,11",103095.42241165294,221886829.60233408
0.0001,,0.0,9.765625e-05,1024,10240,1,1,2,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,114,19931107_135603_starea.cdf#114,tpsscs_finished_detector,9,"8,9,10,11",95789.43631462737,221886829.60233408
