calibration_mode,residual_safety_factor,gate_margin_scale,asset,pfa_target,method,pd_mean,empirical_pfa_mean,empirical_pfa_max,false_alarms_total,background_count_total,n_items
cross_asset_target_free_conservative,10.0,1.0,simWind_test.mat,0.003,low_rank_residual_k30,0.7239878116639831,0.0051128614450207215,0.04503252603609932,35158,6877337,105
cross_asset_target_free_conservative,10.0,1.0,simWind_test.mat,0.003,raw,0.2680415385538572,0.00031830802580342575,0.0014807125738448151,2189,6877337,105
cross_asset_target_free_conservative,10.0,1.0,simWind_test.mat,0.003,tpsscs_finished_detector,0.79011713644782,0.005142089946554252,0.04504779647558257,35359,6877337,105
cross_asset_target_free_conservative,10.0,1.0,simWind_test.mat,0.01,low_rank_residual_k30,0.7961369418971025,0.012541320010127113,0.10014354213114253,86240,6877337,105
cross_asset_target_free_conservative,10.0,1.0,simWind_test.mat,0.01,raw,0.3569554498857991,0.0009562307452415877,0.0038330559076401507,6576,6877337,105
cross_asset_target_free_conservative,10.0,1.0,simWind_test.mat,0.01,tpsscs_finished_detector,0.8544042742382313,0.012565458618133133,0.10015881257062578,86406,6877337,105
cross_asset_target_free_conservative,10.0,4.0,combined,1e-05,low_rank_residual_k30,0.42205691892953273,0.0005350332784699751,0.003161512027491409,7358,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,1e-05,raw,0.0656630799637862,1.0979082111795175e-05,0.00012212062464699507,151,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,1e-05,tpsscs_finished_detector,0.5616876873492607,0.0006042521144271225,0.0032531500572737684,8310,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,3e-05,low_rank_residual_k30,0.4546006982513275,0.0006263615948425524,0.00352763312615488,8614,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,3e-05,raw,0.08240637261303958,1.606880909289988e-05,0.00021378615276547658,221,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,3e-05,tpsscs_finished_detector,0.5828140817161462,0.0006912904042004026,0.0036192599606004613,9507,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.0001,low_rank_residual_k30,0.513331233955522,0.0008391188176972804,0.005222490303270928,11540,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.0001,raw,0.12220554283184845,4.544282647510391e-05,0.0004428427450142015,625,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.0001,tpsscs_finished_detector,0.6277373183769013,0.0008979399351772772,0.0052835720612039215,12349,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.0003,low_rank_residual_k30,0.5613663454079485,0.0011501841367297623,0.009192804568915493,15818,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.0003,raw,0.16700412319935337,9.953713382807898e-05,0.0009009559295116513,1369,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.0003,tpsscs_finished_detector,0.6657182053330631,0.0012041336142098612,0.009253886326848487,16560,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.001,low_rank_residual_k30,0.630310375659371,0.001965507611697268,0.02110374736584919,27031,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.001,raw,0.22923245012073215,0.0002884280544882893,0.0022142137250710076,3967,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.001,tpsscs_finished_detector,0.7211994515944036,0.0020120405102668107,0.021134288244815686,27671,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.003,low_rank_residual_k30,0.6888662992191843,0.0036449398383919074,0.04503252603609932,50128,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.003,raw,0.29418924741081026,0.0006449064626953748,0.004718565800323734,8870,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.003,tpsscs_finished_detector,0.7694342426176031,0.0036868192339104488,0.04504779647558257,50704,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.01,low_rank_residual_k30,0.7553263807331801,0.008206406809212708,0.10014354213114253,112862,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.01,raw,0.380548245630504,0.001681915118043382,0.009192804568915493,23133,13754674,210
cross_asset_target_free_conservative,10.0,4.0,combined,0.01,tpsscs_finished_detector,0.8248135697093334,0.008241887566253134,0.10015881257062578,113350,13754674,210
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,1e-05,low_rank_residual_k30,0.384244731368935,0.0004592657611111655,0.002641907059847594,3158,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,1e-05,raw,0.07833043472347202,1.614153767382694e-05,0.00012212062464699507,111,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,1e-05,tpsscs_finished_detector,0.5481277349154225,0.0005489884094105406,0.0027644983428283415,3775,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,3e-05,low_rank_residual_k30,0.42597086160014863,0.0005673178858308256,0.003222210344669609,3901,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,3e-05,raw,0.08800732803513589,2.0940416872995162e-05,0.00021378615276547658,144,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,3e-05,tpsscs_finished_detector,0.5735626578766883,0.0006503510535046002,0.003344379457263717,4472,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.0001,low_rank_residual_k30,0.48910183717549605,0.0007757120073590253,0.004153749828199685,5334,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.0001,raw,0.13754819506410546,6.514651216398344e-05,0.0004428427450142015,448,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.0001,tpsscs_finished_detector,0.620378715094253,0.0008516196158790152,0.004275918940793794,5856,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.0003,low_rank_residual_k30,0.5239605361500035,0.0009601111249166191,0.005070018172655498,6602,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.0003,raw,0.18160627999140647,0.00014250664763630603,0.0009009559295116513,980,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.0003,tpsscs_finished_detector,0.6455501162682619,0.0010300563210733672,0.005176916146175343,7083,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.001,low_rank_residual_k30,0.594211644415595,0.0014257579872761026,0.007895178901394255,9804,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.001,raw,0.250506756769571,0.00042271621690726717,0.0022142137250710076,2907,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.001,tpsscs_finished_detector,0.7000417500931313,0.001486977746324371,0.007986805735839837,10225,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.003,low_rank_residual_k30,0.6537447867743857,0.002177018231763093,0.012675045431638747,14970,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.003,raw,0.3203369562677633,0.0009715048995873241,0.004718565800323734,6681,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.003,tpsscs_finished_detector,0.748751348787386,0.0022316939717923756,0.012766672266084328,15346,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.01,low_rank_residual_k30,0.7145158195692578,0.0038714936082983025,0.023088904498671473,26622,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.01,raw,0.4041410413752089,0.002407599490845176,0.009192804568915493,16557,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simMed_test.mat,0.01,tpsscs_finished_detector,0.7952228651804357,0.003918461964898869,0.02319579757505421,26945,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,1e-05,low_rank_residual_k30,0.45986910649013046,0.0006108007958287846,0.003161512027491409,4200,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,1e-05,raw,0.05299572520410039,5.816626549763409e-06,3.054694301467781e-05,40,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,1e-05,tpsscs_finished_detector,0.5752476397830987,0.0006595158194437045,0.0032531500572737684,4535,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,3e-05,low_rank_residual_k30,0.48323053490250634,0.0006854053038542792,0.00352763312615488,4713,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,3e-05,raw,0.07680541719094329,1.1197201312804595e-05,6.109015379446218e-05,77,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,3e-05,tpsscs_finished_detector,0.5920655055556041,0.0007322297548962049,0.0036192599606004613,5035,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.0001,low_rank_residual_k30,0.537560630735548,0.0009025256280355355,0.005222490303270928,6206,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.0001,raw,0.10686289059959145,2.573914078622439e-05,0.00013738570272786945,177,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.0001,tpsscs_finished_detector,0.6350959216595494,0.0009442602544755395,0.0052835720612039215,6493,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.0003,low_rank_residual_k30,0.5987721546658935,0.0013402571485429055,0.009192804568915493,9216,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.0003,raw,0.15240196640730022,5.65676200198519e-05,0.0003358317177792364,389,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.0003,tpsscs_finished_detector,0.6858862943978645,0.001378210907346355,0.009253886326848487,9477,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.001,low_rank_residual_k30,0.666409106903147,0.0025052572361184324,0.02110374736584919,17227,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.001,raw,0.20795814347189331,0.00015413989206931148,0.0007479888259628448,1060,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.001,tpsscs_finished_detector,0.7423571530956755,0.002537103274209251,0.021134288244815686,17446,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.003,low_rank_residual_k30,0.7239878116639831,0.0051128614450207215,0.04503252603609932,35158,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.003,raw,0.2680415385538572,0.00031830802580342575,0.0014807125738448151,2189,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.003,tpsscs_finished_detector,0.79011713644782,0.005141944496028522,0.04504779647558257,35358,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.01,low_rank_residual_k30,0.7961369418971025,0.012541320010127113,0.10014354213114253,86240,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.01,raw,0.3569554498857991,0.0009562307452415877,0.0038330559076401507,6576,6877337,105
cross_asset_target_free_conservative,10.0,4.0,simWind_test.mat,0.01,tpsscs_finished_detector,0.8544042742382313,0.0125653131676074,0.10015881257062578,86405,6877337,105
cross_asset_target_free_conservative,10.0,16.0,combined,1e-05,low_rank_residual_k30,0.42205691892953273,0.0005350332784699751,0.003161512027491409,7358,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,1e-05,raw,0.0656630799637862,1.0979082111795175e-05,0.00012212062464699507,151,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,1e-05,tpsscs_finished_detector,0.5600819858874789,0.0006014166840174206,0.0032531500572737684,8271,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,3e-05,low_rank_residual_k30,0.4546006982513275,0.0006263615948425524,0.00352763312615488,8614,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,3e-05,raw,0.08240637261303958,1.606880909289988e-05,0.00021378615276547658,221,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,3e-05,tpsscs_finished_detector,0.5815209565669408,0.0006885276624195096,0.0036039888215261976,9469,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.0001,low_rank_residual_k30,0.513331233955522,0.0008391188176972804,0.005222490303270928,11540,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.0001,raw,0.12220554283184845,4.544282647510391e-05,0.0004428427450142015,625,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.0001,tpsscs_finished_detector,0.6270568417692063,0.0008953952859188802,0.0052835720612039215,12314,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.0003,low_rank_residual_k30,0.5613663454079485,0.0011501841367297623,0.009192804568915493,15818,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.0003,raw,0.16700412319935337,9.953713382807898e-05,0.0009009559295116513,1369,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.0003,tpsscs_finished_detector,0.6653551890428285,0.0012016616668974768,0.009253886326848487,16526,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.001,low_rank_residual_k30,0.630310375659371,0.001965507611697268,0.02110374736584919,27031,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.001,raw,0.22923245012073215,0.0002884280544882893,0.0022142137250710076,3967,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.001,tpsscs_finished_detector,0.7210253706625958,0.0020099321315275136,0.021134288244815686,27642,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.003,low_rank_residual_k30,0.6888662992191843,0.0036449398383919074,0.04503252603609932,50128,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.003,raw,0.29418924741081026,0.0006449064626953748,0.004718565800323734,8870,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.003,tpsscs_finished_detector,0.7693535323674012,0.0036849289554613893,0.04504779647558257,50678,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.01,low_rank_residual_k30,0.7553263807331801,0.008206406809212708,0.10014354213114253,112862,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.01,raw,0.380548245630504,0.001681915118043382,0.009192804568915493,23133,13754674,210
cross_asset_target_free_conservative,10.0,16.0,combined,0.01,tpsscs_finished_detector,0.8247328594591317,0.008240215403640677,0.10015881257062578,113327,13754674,210
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,1e-05,low_rank_residual_k30,0.384244731368935,0.0004592657611111655,0.002641907059847594,3158,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,1e-05,raw,0.07833043472347202,1.614153767382694e-05,0.00012212062464699507,111,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,1e-05,tpsscs_finished_detector,0.545667325035211,0.0005449170625168435,0.0027644983428283415,3747,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,3e-05,low_rank_residual_k30,0.42597086160014863,0.0005673178858308256,0.003222210344669609,3901,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,3e-05,raw,0.08800732803513589,2.0940416872995162e-05,0.00021378615276547658,144,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,3e-05,tpsscs_finished_detector,0.5717274006216293,0.000646425083868521,0.003344379457263717,4445,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.0001,low_rank_residual_k30,0.48910183717549605,0.0007757120073590253,0.004153749828199685,5334,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.0001,raw,0.13754819506410546,6.514651216398344e-05,0.0004428427450142015,448,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.0001,tpsscs_finished_detector,0.619017761878863,0.0008479844429338252,0.004275918940793794,5831,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.0003,low_rank_residual_k30,0.5239605361500035,0.0009601111249166191,0.005070018172655498,6602,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.0003,raw,0.18160627999140647,0.00014250664763630603,0.0009009559295116513,980,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.0003,tpsscs_finished_detector,0.6448240836877925,0.0010264211481281773,0.005176916146175343,7058,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.001,low_rank_residual_k30,0.594211644415595,0.0014257579872761026,0.007895178901394255,9804,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.001,raw,0.250506756769571,0.00042271621690726717,0.0022142137250710076,2907,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.001,tpsscs_finished_detector,0.6996935882295159,0.0014839242933124652,0.007986805735839837,10204,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.003,low_rank_residual_k30,0.6537447867743857,0.002177018231763093,0.012675045431638747,14970,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.003,raw,0.3203369562677633,0.0009715048995873241,0.004718565800323734,6681,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.003,tpsscs_finished_detector,0.7485899282869825,0.0022289313199086655,0.012766672266084328,15327,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.01,low_rank_residual_k30,0.7145158195692578,0.0038714936082983025,0.023088904498671473,26622,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.01,raw,0.4041410413752089,0.002407599490845176,0.009192804568915493,16557,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simMed_test.mat,0.01,tpsscs_finished_detector,0.7950614446800321,0.003915990096383964,0.02319579757505421,26928,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,1e-05,low_rank_residual_k30,0.45986910649013046,0.0006108007958287846,0.003161512027491409,4200,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,1e-05,raw,0.05299572520410039,5.816626549763409e-06,3.054694301467781e-05,40,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,1e-05,tpsscs_finished_detector,0.5744966467397469,0.0006579163055179978,0.0032531500572737684,4524,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,3e-05,low_rank_residual_k30,0.48323053490250634,0.0006854053038542792,0.00352763312615488,4713,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,3e-05,raw,0.07680541719094329,1.1197201312804595e-05,6.109015379446218e-05,77,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,3e-05,tpsscs_finished_detector,0.5913145125122523,0.0007306302409704982,0.0036039888215261976,5024,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.0001,low_rank_residual_k30,0.537560630735548,0.0009025256280355355,0.005222490303270928,6206,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.0001,raw,0.10686289059959145,2.573914078622439e-05,0.00013738570272786945,177,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.0001,tpsscs_finished_detector,0.6350959216595494,0.0009428061289039349,0.0052835720612039215,6483,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.0003,low_rank_residual_k30,0.5987721546658935,0.0013402571485429055,0.009192804568915493,9216,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.0003,raw,0.15240196640730022,5.65676200198519e-05,0.0003358317177792364,389,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.0003,tpsscs_finished_detector,0.6858862943978645,0.0013769021856667764,0.009253886326848487,9468,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.001,low_rank_residual_k30,0.666409106903147,0.0025052572361184324,0.02110374736584919,17227,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.001,raw,0.20795814347189331,0.00015413989206931148,0.0007479888259628448,1060,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.001,tpsscs_finished_detector,0.7423571530956755,0.0025359399697425624,0.021134288244815686,17438,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.003,low_rank_residual_k30,0.7239878116639831,0.0051128614450207215,0.04503252603609932,35158,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.003,raw,0.2680415385538572,0.00031830802580342575,0.0014807125738448151,2189,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.003,tpsscs_finished_detector,0.79011713644782,0.005140926591014113,0.04504779647558257,35351,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.01,low_rank_residual_k30,0.7961369418971025,0.012541320010127113,0.10014354213114253,86240,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.01,raw,0.3569554498857991,0.0009562307452415877,0.0038330559076401507,6576,6877337,105
cross_asset_target_free_conservative,10.0,16.0,simWind_test.mat,0.01,tpsscs_finished_detector,0.8544042742382313,0.012564440710897391,0.10015881257062578,86399,6877337,105
cross_asset_target_free_conservative,10.0,64.0,combined,1e-05,low_rank_residual_k30,0.42205691892953273,0.0005350332784699751,0.003161512027491409,7358,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,1e-05,raw,0.0656630799637862,1.0979082111795175e-05,0.00012212062464699507,151,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,1e-05,tpsscs_finished_detector,0.552929887853925,0.0005920375831143172,0.0032531500572737684,8142,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,3e-05,low_rank_residual_k30,0.4546006982513275,0.0006263615948425524,0.00352763312615488,8614,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,3e-05,raw,0.08240637261303958,1.606880909289988e-05,0.00021378615276547658,221,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,3e-05,tpsscs_finished_detector,0.5752312138488226,0.0006795121101120617,0.0036039888215261976,9345,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.0001,low_rank_residual_k30,0.513331233955522,0.0008391188176972804,0.005222490303270928,11540,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.0001,raw,0.12220554283184845,4.544282647510391e-05,0.0004428427450142015,625,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.0001,tpsscs_finished_detector,0.6215886018725908,0.000887615787738916,0.0052835720612039215,12207,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.0003,low_rank_residual_k30,0.5613663454079485,0.0011501841367297623,0.009192804568915493,15818,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.0003,raw,0.16700412319935337,9.953713382807898e-05,0.0009009559295116513,1369,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.0003,tpsscs_finished_detector,0.6602251915057321,0.0011944639041981796,0.009253886326848487,16427,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.001,low_rank_residual_k30,0.630310375659371,0.001965507611697268,0.02110374736584919,27031,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.001,raw,0.22923245012073215,0.0002884280544882893,0.0022142137250710076,3967,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.001,tpsscs_finished_detector,0.7162735063607754,0.00200367954743181,0.021134288244815686,27556,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.003,low_rank_residual_k30,0.6888662992191843,0.0036449398383919074,0.04503252603609932,50128,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.003,raw,0.29418924741081026,0.0006449064626953748,0.004718565800323734,8870,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.003,tpsscs_finished_detector,0.7652323715324425,0.0036794034807741106,0.04504779647558257,50602,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.01,low_rank_residual_k30,0.7553263807331801,0.008206406809212708,0.10014354213114253,112862,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.01,raw,0.380548245630504,0.001681915118043382,0.009192804568915493,23133,13754674,210
cross_asset_target_free_conservative,10.0,64.0,combined,0.01,tpsscs_finished_detector,0.8215911808128361,0.00823599867836582,0.10015881257062578,113269,13754674,210
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,1e-05,low_rank_residual_k30,0.384244731368935,0.0004592657611111655,0.002641907059847594,3158,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,1e-05,raw,0.07833043472347202,1.614153767382694e-05,0.00012212062464699507,111,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,1e-05,tpsscs_finished_detector,0.5376401389188175,0.0005312483168215184,0.002748805033367439,3653,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,3e-05,low_rank_residual_k30,0.42597086160014863,0.0005673178858308256,0.003222210344669609,3901,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,3e-05,raw,0.08800732803513589,2.0940416872995162e-05,0.00021378615276547658,144,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,3e-05,tpsscs_finished_detector,0.5649761868824907,0.0006334834353645069,0.003329108318189454,4356,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.0001,low_rank_residual_k30,0.48910183717549605,0.0007757120073590253,0.004153749828199685,5334,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.0001,raw,0.13754819506410546,6.514651216398344e-05,0.0004428427450142015,448,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.0001,tpsscs_finished_detector,0.6131476490208254,0.000836351544968185,0.00426064780171953,5751,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.0003,low_rank_residual_k30,0.5239605361500035,0.0009601111249166191,0.005070018172655498,6602,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.0003,raw,0.18160627999140647,0.00014250664763630603,0.0009009559295116513,980,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.0003,tpsscs_finished_detector,0.6393730552913927,0.0010153700100695353,0.00516164500710108,6982,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.001,low_rank_residual_k30,0.594211644415595,0.0014257579872761026,0.007895178901394255,9804,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.001,raw,0.250506756769571,0.00042271621690726717,0.0022142137250710076,2907,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.001,tpsscs_finished_detector,0.6947414260462679,0.0014741818924418396,0.007971534596765573,10137,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.003,low_rank_residual_k30,0.6537447867743857,0.002177018231763093,0.012675045431638747,14970,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.003,raw,0.3203369562677633,0.0009715048995873241,0.004718565800323734,6681,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.003,tpsscs_finished_detector,0.7447377525370541,0.002220497689550489,0.012751401127010063,15269,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.01,low_rank_residual_k30,0.7145158195692578,0.0038714936082983025,0.023088904498671473,26622,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.01,raw,0.4041410413752089,0.002407599490845176,0.009192804568915493,16557,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simMed_test.mat,0.01,tpsscs_finished_detector,0.7927547050250493,0.003909446918721105,0.023165256696087714,26883,6877337,105
cross_asset_target_free_conservative,10.0,64.0,simWind_test.mat,1e-05,low_rank_residual_k30,0.45986910649013046,0.0006108007958287846,0.003161512027491409,4200,6877337,105
