asset,pfa_target,method,method_family,training_cells,guard_cells,os_percentile,pd_mean,empirical_pfa_mean,n_items
simWind_test.mat,0.003,raw_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.6839915254391399,0.002992437473094035,105
simWind_test.mat,0.003,raw_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.6519213513901422,0.002992437473094035,105
simWind_test.mat,0.003,raw_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.7065812970560162,0.002992437473094035,105
simWind_test.mat,0.003,raw_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.698884111915742,0.002992437473094035,105
simWind_test.mat,0.003,raw_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.70654651460783,0.002992437473094035,105
simWind_test.mat,0.003,raw_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.6979995992821821,0.002992437473094035,105
simWind_test.mat,0.003,raw_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.7016108664995117,0.002992437473094035,105
simWind_test.mat,0.003,raw_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.6824414407384805,0.002992437473094035,105
simWind_test.mat,0.003,raw_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.002497670784457922,0.002992437473094035,105
simWind_test.mat,0.003,raw_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.0090692286148032,0.002992437473094035,105
simWind_test.mat,0.003,raw_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.002497670784457922,0.002992437473094035,105
simWind_test.mat,0.003,raw_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.0090692286148032,0.002992437473094035,105
simWind_test.mat,0.003,raw_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.002497670784457922,0.002992437473094035,105
simWind_test.mat,0.003,raw_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.0090692286148032,0.002992437473094035,105
simWind_test.mat,0.003,tpsscs_finished_detector,proposed,,,,0.8122135397335509,0.002992437473094035,105
simWind_test.mat,0.01,low_rank_residual_k30_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.8402047915941757,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.8430607918839831,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.8436539683961382,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.8453874220628611,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.8435064746587254,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.8429701710030465,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_global_topk,global,,,,0.8393465413357233,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.8260215300036394,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.8301803728786433,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.8314426743714092,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.8359488253176012,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.8393035035195949,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.8391156676847804,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.8487406180428448,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.8477314153474904,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.8486569409169114,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.8485536590874605,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.8499511864341464,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.8488856736804563,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.8445975365634026,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.846721316908796,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.8472611393613128,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.8470051964175529,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.8466659500131186,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.8467276058039904,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.8388356028418565,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.8432015767928648,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.8434021826404033,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.8452496202151658,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.8477147969523168,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.8473393989005851,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.0022470442180418815,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.0071114755950022705,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0022470442180418815,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.0071114755950022705,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.0022470442180418815,0.009992820396478995,105
simWind_test.mat,0.01,low_rank_residual_k30_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.0071114755950022705,0.009992820396478995,105
simWind_test.mat,0.01,raw_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.8047232645307977,0.009992820396478995,105
simWind_test.mat,0.01,raw_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.8062967334619059,0.009992820396478995,105
simWind_test.mat,0.01,raw_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.8116125060285024,0.009992820396478995,105
simWind_test.mat,0.01,raw_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.8020353048379435,0.009992820396478995,105
simWind_test.mat,0.01,raw_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.804551329435348,0.009992820396478995,105
simWind_test.mat,0.01,raw_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.7940599980581262,0.009992820396478995,105
simWind_test.mat,0.01,raw_global_topk,global,,,,0.6761250342301373,0.009992820396478995,105
simWind_test.mat,0.01,raw_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.7694971109381663,0.009992820396478995,105
simWind_test.mat,0.01,raw_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.7814425136223595,0.009992820396478995,105
simWind_test.mat,0.01,raw_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.7810888660165357,0.009992820396478995,105
simWind_test.mat,0.01,raw_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.7804716388024998,0.009992820396478995,105
simWind_test.mat,0.01,raw_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.7770766470300728,0.009992820396478995,105
simWind_test.mat,0.01,raw_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.7700173098434229,0.009992820396478995,105
simWind_test.mat,0.01,raw_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.8226547669066848,0.009992820396478995,105
simWind_test.mat,0.01,raw_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.8043711198396711,0.009992820396478995,105
simWind_test.mat,0.01,raw_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.8103568719308061,0.009992820396478995,105
simWind_test.mat,0.01,raw_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.7940992405318593,0.009992820396478995,105
simWind_test.mat,0.01,raw_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.7950628128378092,0.009992820396478995,105
simWind_test.mat,0.01,raw_os60_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,60.0,0.7817814410045797,0.009992820396478995,105
simWind_test.mat,0.01,raw_os75_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,75.0,0.8159673781188863,0.009992820396478995,105
simWind_test.mat,0.01,raw_os75_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,75.0,0.8057159798402346,0.009992820396478995,105
simWind_test.mat,0.01,raw_os75_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,75.0,0.8141926827399226,0.009992820396478995,105
simWind_test.mat,0.01,raw_os75_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,75.0,0.7946190488240411,0.009992820396478995,105
simWind_test.mat,0.01,raw_os75_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,75.0,0.8016657480814683,0.009992820396478995,105
simWind_test.mat,0.01,raw_os75_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,75.0,0.7862337542556562,0.009992820396478995,105
simWind_test.mat,0.01,raw_os90_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,90.0,0.7882029553430387,0.009992820396478995,105
simWind_test.mat,0.01,raw_os90_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,90.0,0.7956565838002152,0.009992820396478995,105
simWind_test.mat,0.01,raw_os90_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,90.0,0.8017460834577088,0.009992820396478995,105
simWind_test.mat,0.01,raw_os90_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,90.0,0.8041063042135573,0.009992820396478995,105
simWind_test.mat,0.01,raw_os90_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,90.0,0.8111999318185227,0.009992820396478995,105
simWind_test.mat,0.01,raw_os90_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,90.0,0.8028557263113332,0.009992820396478995,105
simWind_test.mat,0.01,raw_soca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.002497670784457922,0.009992820396478995,105
simWind_test.mat,0.01,raw_soca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.0090692286148032,0.009992820396478995,105
simWind_test.mat,0.01,raw_soca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.002497670784457922,0.009992820396478995,105
simWind_test.mat,0.01,raw_soca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.0090692286148032,0.009992820396478995,105
simWind_test.mat,0.01,raw_soca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.002497670784457922,0.009992820396478995,105
simWind_test.mat,0.01,raw_soca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.0090692286148032,0.009992820396478995,105
simWind_test.mat,0.01,tpsscs_finished_detector,proposed,,,,0.8663473290962684,0.009992820396478995,105
combined,1e-05,low_rank_residual_k30_ca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.09903974357702121,0.0,210
combined,1e-05,low_rank_residual_k30_ca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.09230395862160894,0.0,210
combined,1e-05,low_rank_residual_k30_ca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.0933533825098294,0.0,210
combined,1e-05,low_rank_residual_k30_ca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.08982100058336938,0.0,210
combined,1e-05,low_rank_residual_k30_ca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.09075441742771376,0.0,210
combined,1e-05,low_rank_residual_k30_ca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.09044122348711979,0.0,210
combined,1e-05,low_rank_residual_k30_global_topk,global,,,,0.1014607005729998,0.0,210
combined,1e-05,low_rank_residual_k30_goca_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,,0.09916362148336115,0.0,210
combined,1e-05,low_rank_residual_k30_goca_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,,0.09524011522361135,0.0,210
combined,1e-05,low_rank_residual_k30_goca_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,,0.09416734082216001,0.0,210
combined,1e-05,low_rank_residual_k30_goca_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,,0.09100296369200082,0.0,210
combined,1e-05,low_rank_residual_k30_goca_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,,0.09007840458351789,0.0,210
combined,1e-05,low_rank_residual_k30_goca_t8_g2_cfar_local,classical_local_cfar_param_sweep,8.0,2.0,,0.08847244117022718,0.0,210
combined,1e-05,low_rank_residual_k30_os60_t4_g1_cfar_local,classical_local_cfar_param_sweep,4.0,1.0,60.0,0.09345799667888227,0.0,210
combined,1e-05,low_rank_residual_k30_os60_t4_g2_cfar_local,classical_local_cfar_param_sweep,4.0,2.0,60.0,0.0920136729676954,0.0,210
combined,1e-05,low_rank_residual_k30_os60_t6_g1_cfar_local,classical_local_cfar_param_sweep,6.0,1.0,60.0,0.0915801084806734,0.0,210
combined,1e-05,low_rank_residual_k30_os60_t6_g2_cfar_local,classical_local_cfar_param_sweep,6.0,2.0,60.0,0.09119370069467002,0.0,210
combined,1e-05,low_rank_residual_k30_os60_t8_g1_cfar_local,classical_local_cfar_param_sweep,8.0,1.0,60.0,0.09215153004837978,0.0,210
