pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,asset,image_index,item_id,method,method_family,training_cells,guard_cells,os_percentile,residual_threshold,gate_threshold
0.01,14.735755318067984,0.8305084745762712,0.009988240145394567,59,65477,654,654,703,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,73.58245706964676,0.01694915254237288,0.0,59,65477,0,0,1,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,49.89552414064917,0.05084745762711865,1.5272538448615544e-05,59,65477,1,1,4,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,23.136962142657804,0.15254237288135594,9.163523069169327e-05,59,65477,6,6,15,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,12.341765536123814,0.4745762711864407,0.00029017823052369533,59,65477,19,19,47,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,6.372025808951915,0.6779661016949152,0.0009927149991600104,59,65477,65,65,105,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.4730557175287267,0.8305084745762712,0.002993417535928647,59,65477,196,196,245,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.506702680813192,0.864406779661017,0.009988240145394567,59,65477,654,654,705,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,66.41631614050641,0.01694915254237288,0.0,59,65477,0,0,1,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,39.132123536308576,0.06779661016949153,1.5272538448615544e-05,59,65477,1,1,5,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,17.051687149799267,0.22033898305084745,9.163523069169327e-05,59,65477,6,6,19,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,11.08758388357615,0.423728813559322,0.00029017823052369533,59,65477,19,19,44,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,5.50830285208211,0.6271186440677966,0.0009927149991600104,59,65477,65,65,102,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.1081498110694703,0.7966101694915254,0.002993417535928647,59,65477,196,196,243,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.299517305715401,0.8305084745762712,0.009988240145394567,59,65477,654,654,703,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,4815256617071.894,0.0,0.0,59,65477,0,0,0,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,4462111169504.956,0.0,1.5272538448615544e-05,59,65477,1,1,1,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,4218719557012.477,0.0,9.163523069169327e-05,59,65477,6,6,6,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,3603727201695.278,0.0,0.00029017823052369533,59,65477,19,19,19,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,3080932422577.003,0.0,0.0009927149991600104,59,65477,65,65,65,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,2614143463503.6147,0.0,0.002993417535928647,59,65477,196,196,196,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2114551896880.9958,0.0,0.009988240145394567,59,65477,654,654,654,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,62.269636607901475,0.01694915254237288,0.0,59,65477,0,0,1,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,43.01079197541352,0.05084745762711865,1.5272538448615544e-05,59,65477,1,1,4,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,22.15803897949119,0.13559322033898305,9.163523069169327e-05,59,65477,6,6,14,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,10.6777472421001,0.4915254237288136,0.00029017823052369533,59,65477,19,19,48,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,5.633962894148951,0.6779661016949152,0.0009927149991600104,59,65477,65,65,105,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,2.9846691612975618,0.8305084745762712,0.002993417535928647,59,65477,196,196,245,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.0690006155995873,0.8813559322033898,0.009988240145394567,59,65477,654,654,706,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,27,simMed_test.mat#27,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,,0.15254237288135594,0.0,59,65477,0,0,9,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,proposed,6,2,75.0,91.46014664597715,5384.938310046585
3e-05,,0.1864406779661017,1.5272538448615544e-05,59,65477,1,1,12,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,proposed,6,2,75.0,66.48201822031022,5384.938310046585
0.0001,,0.288135593220339,9.163523069169327e-05,59,65477,6,6,23,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,proposed,6,2,75.0,33.35359437741288,5384.938310046585
0.0003,,0.5084745762711864,0.00029017823052369533,59,65477,19,19,49,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,proposed,6,2,75.0,16.66214433997842,5384.938310046585
0.001,,0.6949152542372882,0.0009927149991600104,59,65477,65,65,106,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,proposed,6,2,75.0,8.93143591167678,5384.938310046585
0.003,,0.8305084745762712,0.002993417535928647,59,65477,196,196,245,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,proposed,6,2,75.0,5.069469065688796,5384.938310046585
0.01,,0.847457627118644,0.009988240145394567,59,65477,654,654,704,residual_cfar_plus_zero_false_gate_union,simMed_test.mat,27,simMed_test.mat#27,tpsscs_finished_detector,proposed,6,2,75.0,3.53117200480368,5384.938310046585
1e-05,3620.8943601353803,0.11538461538461539,0.0,26,65510,0,0,3,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_global_topk,global,6,2,75.0,,
3e-05,3515.0931668952617,0.11538461538461539,1.5264845061822624e-05,26,65510,1,1,4,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_global_topk,global,6,2,75.0,,
0.0001,2836.8062956935223,0.2692307692307692,9.158907037093573e-05,26,65510,6,6,13,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_global_topk,global,6,2,75.0,,
0.0003,2281.3645296871314,0.3076923076923077,0.00029003205617462985,26,65510,19,19,27,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_global_topk,global,6,2,75.0,,
0.001,1382.797149478438,0.34615384615384615,0.0009922149290184704,26,65510,65,65,74,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_global_topk,global,6,2,75.0,,
0.003,901.9179832351805,0.4230769230769231,0.002991909632117234,26,65510,196,196,207,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_global_topk,global,6,2,75.0,,
0.01,460.2880767474232,0.7307692307692307,0.009998473515493819,26,65510,655,655,674,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_global_topk,global,6,2,75.0,,
1e-05,447.1725671074219,0.07692307692307693,0.0,26,65510,0,0,2,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_global_topk,global,6,2,75.0,,
3e-05,376.60799811604255,0.11538461538461539,1.5264845061822624e-05,26,65510,1,1,4,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0001,126.69864842506848,0.34615384615384615,9.158907037093573e-05,26,65510,6,6,15,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0003,68.56587768762347,0.4230769230769231,0.00029003205617462985,26,65510,19,19,30,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.001,17.110655468715468,0.6153846153846154,0.0009922149290184704,26,65510,65,65,81,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.003,8.442369462853904,0.6923076923076923,0.002991909632117234,26,65510,196,196,214,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.01,5.119210314354194,0.9615384615384616,0.009998473515493819,26,65510,655,655,680,conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_global_topk,global,6,2,75.0,,
1e-05,1064.845694645362,0.15384615384615385,0.0,26,65510,0,0,4,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,1000.9099850300461,0.15384615384615385,1.5264845061822624e-05,26,65510,1,1,5,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,517.9496623959503,0.3076923076923077,9.158907037093573e-05,26,65510,6,6,14,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,182.18451394052218,0.4230769230769231,0.00029003205617462985,26,65510,19,19,30,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,29.11237533106846,0.6538461538461539,0.0009922149290184704,26,65510,65,65,82,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,15.619788810817276,0.8076923076923077,0.002991909632117234,26,65510,196,196,217,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,7.75327622875583,0.8846153846153846,0.009998473515493819,26,65510,655,655,678,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,874.322282624617,0.15384615384615385,0.0,26,65510,0,0,4,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,670.2925655451726,0.19230769230769232,1.5264845061822624e-05,26,65510,1,1,6,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,424.7242316814175,0.3076923076923077,9.158907037093573e-05,26,65510,6,6,14,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,144.3691728046268,0.4230769230769231,0.00029003205617462985,26,65510,19,19,30,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,20.883768528292205,0.5384615384615384,0.0009922149290184704,26,65510,65,65,79,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,10.872978961249641,0.6923076923076923,0.002991909632117234,26,65510,196,196,214,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,5.592831605437202,0.8076923076923077,0.009998473515493819,26,65510,655,655,676,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,2055767246524237.8,0.0,0.0,26,65510,0,0,0,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,1408181110284185.2,0.0,1.5264845061822624e-05,26,65510,1,1,1,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,382813635374739.0,0.0,9.158907037093573e-05,26,65510,6,6,6,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,118795771235693.39,0.0,0.00029003205617462985,26,65510,19,19,19,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,6245063263808.558,0.0,0.0009922149290184704,26,65510,65,65,65,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,2888239700380.203,0.0,0.002991909632117234,26,65510,196,196,196,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,1911126557406.8667,0.0,0.009998473515493819,26,65510,655,655,655,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,930.0296675497659,0.19230769230769232,0.0,26,65510,0,0,5,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,797.061345504996,0.19230769230769232,1.5264845061822624e-05,26,65510,1,1,6,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,418.2080818466412,0.3076923076923077,9.158907037093573e-05,26,65510,6,6,14,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,147.61463414967386,0.4230769230769231,0.00029003205617462985,26,65510,19,19,30,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,53.42442101519,0.5769230769230769,0.0009922149290184704,26,65510,65,65,80,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,28.43436544426696,0.8076923076923077,0.002991909632117234,26,65510,196,196,217,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,13.77782381499938,0.8846153846153846,0.009998473515493819,26,65510,655,655,678,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,357.1498413478587,0.07692307692307693,0.0,26,65510,0,0,2,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,349.2921301610715,0.07692307692307693,1.5264845061822624e-05,26,65510,1,1,3,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,110.46225898743133,0.34615384615384615,9.158907037093573e-05,26,65510,6,6,15,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,58.47294109913204,0.4230769230769231,0.00029003205617462985,26,65510,19,19,30,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,11.232429637197885,0.6538461538461539,0.0009922149290184704,26,65510,65,65,82,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,5.674127062727415,0.8076923076923077,0.002991909632117234,26,65510,196,196,217,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,3.6557304525366545,1.0,0.009998473515493819,26,65510,655,655,681,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,351.7003820877004,0.07692307692307693,0.0,26,65510,0,0,2,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,346.5623937606948,0.07692307692307693,1.5264845061822624e-05,26,65510,1,1,3,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,105.32384320588136,0.3076923076923077,9.158907037093573e-05,26,65510,6,6,14,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,52.295153145315126,0.38461538461538464,0.00029003205617462985,26,65510,19,19,29,local_cfar_score_conservative_topk_strict_gt,simMed_test.mat,28,simMed_test.mat#28,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
